Rank;TZ;DAIO;Yr;mvts
Base;UK-Ireland FAB;TO;2025;357296,2815
Base;UK-Ireland FAB;TO;2026;365308,8197
Base;UK-Ireland FAB;TO;2027;372652,6649
Base;UK-Ireland FAB;TO;2028;380228,9458
Base;UK-Ireland FAB;TO;2029;385489,3546
Base;UK-Ireland FAB;T;2010;2216097
Base;UK-Ireland FAB;T;2011;2272320
Base;UK-Ireland FAB;T;2012;2237501
Base;UK-Ireland FAB;T;2013;2253952
Base;UK-Ireland FAB;T;2014;2299262
Base;UK-Ireland FAB;T;2015;2357530
Base;UK-Ireland FAB;T;2016;2487767
Base;UK-Ireland FAB;T;2017;2576018
Base;UK-Ireland FAB;T;2018;2598297
Base;UK-Ireland FAB;T;2019;2620762
Base;UK-Ireland FAB;T;2020;1044700
Base;UK-Ireland FAB;T;2021;1081547
Base;UK-Ireland FAB;T;2022;2175277
Base;UK-Ireland FAB;T;2023;2419757,756
Base;UK-Ireland FAB;T;2024;2578436,545
Base;UK-Ireland FAB;T;2025;2604792,474
Base;UK-Ireland FAB;T;2026;2643951,466
Base;UK-Ireland FAB;T;2027;2675511,777
Base;UK-Ireland FAB;T;2028;2710963,349
Base;UK-Ireland FAB;T;2029;2733071,316
Base;DK-SE FAB;I;2010;220942
Base;DK-SE FAB;I;2011;231429
Base;DK-SE FAB;I;2012;213749
Base;DK-SE FAB;I;2013;215880
Base;DK-SE FAB;I;2014;215871
Base;DK-SE FAB;I;2015;212526
Base;DK-SE FAB;I;2016;217628
Base;DK-SE FAB;I;2017;216115
Base;DK-SE FAB;I;2018;204460
Base;DK-SE FAB;I;2019;189874
Base;DK-SE FAB;I;2020;97669
Base;DK-SE FAB;I;2021;103168
Base;DK-SE FAB;I;2022;142594
Base;DK-SE FAB;I;2023;145178,1117
Base;DK-SE FAB;I;2024;151377,1041
Base;DK-SE FAB;I;2025;153274,7811
Base;DK-SE FAB;I;2026;155748,6263
Base;DK-SE FAB;I;2027;157844,0337
Base;DK-SE FAB;I;2028;159976,7393
Base;DK-SE FAB;I;2029;161072,3844
Base;DK-SE FAB;TI;2010;220942
Base;DK-SE FAB;TI;2011;231429
Base;DK-SE FAB;TI;2012;213749
Base;DK-SE FAB;TI;2013;215880
Base;DK-SE FAB;TI;2014;215871
Base;DK-SE FAB;TI;2015;212526
Base;DK-SE FAB;TI;2016;217628
Base;DK-SE FAB;TI;2017;216115
Base;DK-SE FAB;TI;2018;204460
Base;DK-SE FAB;TI;2019;189874
Base;DK-SE FAB;TI;2020;97669
Base;DK-SE FAB;TI;2021;103168
Base;DK-SE FAB;TI;2022;142594
Base;DK-SE FAB;TI;2023;145178,1117
Base;DK-SE FAB;TI;2024;151377,1041
Base;DK-SE FAB;TI;2025;153274,7811
Base;DK-SE FAB;TI;2026;155748,6263
Base;DK-SE FAB;TI;2027;157844,0337
Base;DK-SE FAB;TI;2028;159976,7393
Base;DK-SE FAB;TI;2029;161072,3844
Base;DK-SE FAB;AD;2010;444657
Base;DK-SE FAB;AD;2011;476123
Base;DK-SE FAB;AD;2012;470394
Base;DK-SE FAB;AD;2013;481083
Base;DK-SE FAB;AD;2014;484630
Base;DK-SE FAB;AD;2015;493116
Base;DK-SE FAB;AD;2016;510139
Base;DK-SE FAB;AD;2017;521618
Base;DK-SE FAB;AD;2018;537219
Base;DK-SE FAB;AD;2019;527423
Base;DK-SE FAB;AD;2020;189555
Base;DK-SE FAB;AD;2021;214815
Base;DK-SE FAB;AD;2022;402749
Base;DK-SE FAB;AD;2023;448574,9608
Base;DK-SE FAB;AD;2024;493274,9271
Base;DK-SE FAB;AD;2025;501163,1408
Base;DK-SE FAB;AD;2026;510600,0498
Base;DK-SE FAB;AD;2027;518225,3753
Base;DK-SE FAB;AD;2028;525630,5876
Base;DK-SE FAB;AD;2029;529942,1202
Base;DK-SE FAB;TAD;2010;444657
Base;DK-SE FAB;TAD;2011;476123
Base;DK-SE FAB;TAD;2012;470394
Base;DK-SE FAB;TAD;2013;481083
Base;DK-SE FAB;TAD;2014;484630
Base;DK-SE FAB;TAD;2015;493116
Base;DK-SE FAB;TAD;2016;510139
Base;DK-SE FAB;TAD;2017;521618
Base;DK-SE FAB;TAD;2018;537219
Base;DK-SE FAB;TAD;2019;527423
Base;DK-SE FAB;TAD;2020;189555
Base;DK-SE FAB;TAD;2021;214815
Base;DK-SE FAB;TAD;2022;402749
Base;DK-SE FAB;TAD;2023;448574,9608
Base;DK-SE FAB;TAD;2024;493274,9271
Base;DK-SE FAB;TAD;2025;501163,1408
Base;DK-SE FAB;TAD;2026;510600,0498
Base;DK-SE FAB;TAD;2027;518225,3753
Base;DK-SE FAB;TAD;2028;525630,5876
Base;DK-SE FAB;TAD;2029;529942,1202
Base;DK-SE FAB;O;2010;287585
Base;DK-SE FAB;O;2011;300186
Base;DK-SE FAB;O;2012;293521
Base;DK-SE FAB;O;2013;302340
Base;DK-SE FAB;O;2014;304379
Base;DK-SE FAB;O;2015;305568
Base;DK-SE FAB;O;2016;307202
Base;DK-SE FAB;O;2017;323652
Base;DK-SE FAB;O;2018;348218
Base;DK-SE FAB;O;2019;358023
Base;DK-SE FAB;O;2020;161263
Base;DK-SE FAB;O;2021;173854
Base;DK-SE FAB;O;2022;269211
Base;DK-SE FAB;O;2023;290364,6279
Base;DK-SE FAB;O;2024;317106,7492
Base;DK-SE FAB;O;2025;322462,3597
Base;DK-SE FAB;O;2026;329472,3078
Base;DK-SE FAB;O;2027;335655,9079
Base;DK-SE FAB;O;2028;341846,5205
Base;DK-SE FAB;O;2029;345950,2628
Base;DK-SE FAB;TO;2010;287585
Base;DK-SE FAB;TO;2011;300186
Base;DK-SE FAB;TO;2012;293521
Base;DK-SE FAB;TO;2013;302340
Base;DK-SE FAB;TO;2014;304379
Base;DK-SE FAB;TO;2015;305568
Base;DK-SE FAB;TO;2016;307202
Base;DK-SE FAB;TO;2017;323652
Base;DK-SE FAB;TO;2018;348218
Base;DK-SE FAB;TO;2019;358023
Base;DK-SE FAB;TO;2020;161263
Base;DK-SE FAB;TO;2021;173854
Base;DK-SE FAB;TO;2022;269211
Base;DK-SE FAB;TO;2023;290364,6279
Base;DK-SE FAB;TO;2024;317106,7492
Base;DK-SE FAB;TO;2025;322462,3597
Base;DK-SE FAB;TO;2026;329472,3078
Base;DK-SE FAB;TO;2027;335655,9079
Base;DK-SE FAB;TO;2028;341846,5205
Base;DK-SE FAB;TO;2029;345950,2628
Base;DK-SE FAB;T;2010;953184
Base;DK-SE FAB;T;2011;1007738
Base;DK-SE FAB;T;2012;977664
Base;DK-SE FAB;T;2013;999303
Base;DK-SE FAB;T;2014;1004880
Base;DK-SE FAB;T;2015;1011210
Base;DK-SE FAB;T;2016;1034969
Base;DK-SE FAB;T;2017;1061385
Base;DK-SE FAB;T;2018;1089897
Base;DK-SE FAB;T;2019;1075320
Base;DK-SE FAB;T;2020;448487
Base;DK-SE FAB;T;2021;491837
Base;DK-SE FAB;T;2022;814554
Base;DK-SE FAB;T;2023;884117,7003
Base;DK-SE FAB;T;2024;961758,7805
Base;DK-SE FAB;T;2025;976900,2815
Base;DK-SE FAB;T;2026;995820,9839
Base;DK-SE FAB;T;2027;1011725,317
Base;DK-SE FAB;T;2028;1027453,847
Base;DK-SE FAB;T;2029;1036964,767
Base;SES-RP2;I;2010;6968672
Base;SES-RP2;I;2011;7144986
Base;SES-RP2;I;2012;6857335
Base;SES-RP2;I;2013;6637288
Base;SES-RP2;I;2014;6709059
Base;SES-RP2;I;2015;6831556
Base;SES-RP2;I;2016;7103857
Base;SES-RP2;I;2017;7305837
Base;SES-RP2;I;2018;7469288
Base;SES-RP2;I;2019;7467947
Base;SES-RP2;I;2020;3396699
Base;SES-RP2;I;2021;4095781
Base;SES-RP2;I;2022;6373677
Base;SES-RP2;I;2023;6787958,923
Base;SES-RP2;I;2024;7219002,17
Base;SES-RP2;I;2025;7327070,36
Base;SES-RP2;I;2026;7458123,806
Base;SES-RP2;I;2027;7566710,791
Base;SES-RP2;I;2028;7669483,411
Base;SES-RP2;I;2029;7717484,183
Base;SES-RP2;TI;2010;6968672
Base;SES-RP2;TI;2011;7144986
Base;SES-RP2;TI;2012;6857335
Base;SES-RP2;TI;2013;6637288
Base;SES-RP2;TI;2014;6709059
Base;SES-RP2;TI;2015;6831556
Base;SES-RP2;TI;2016;7103857
Base;SES-RP2;TI;2017;7305837
Base;SES-RP2;TI;2018;7469288
Base;SES-RP2;TI;2019;7467947
Base;SES-RP2;TI;2020;3396699
Base;SES-RP2;TI;2021;4095781
Base;SES-RP2;TI;2022;6373677
Base;SES-RP2;TI;2023;6787958,923
Base;SES-RP2;TI;2024;7219002,17
Base;SES-RP2;TI;2025;7327070,36
Base;SES-RP2;TI;2026;7458123,806
Base;SES-RP2;TI;2027;7566710,791
Base;SES-RP2;TI;2028;7669483,411
Base;SES-RP2;TI;2029;7717484,183
Base;SES-RP2;AD;2010;1937526
Base;SES-RP2;AD;2011;1997822
Base;SES-RP2;AD;2012;2007507
Base;SES-RP2;AD;2013;2036480
Base;SES-RP2;AD;2014;2090717
Base;SES-RP2;AD;2015;2093852
Base;SES-RP2;AD;2016;2088184
Base;SES-RP2;AD;2017;2195676
Base;SES-RP2;AD;2018;2375011
Base;SES-RP2;AD;2019;2480653
Base;SES-RP2;AD;2020;1027765
Base;SES-RP2;AD;2021;1291054
Base;SES-RP2;AD;2022;1915585
Base;SES-RP2;AD;2023;2230420,274
Base;SES-RP2;AD;2024;2449596,535
Base;SES-RP2;AD;2025;2497459,034
Base;SES-RP2;AD;2026;2553487,802
Base;SES-RP2;AD;2027;2605040,314
Base;SES-RP2;AD;2028;2657025,692
Base;SES-RP2;AD;2029;2694368,066
Base;SES-RP2;TAD;2010;1937526
Base;SES-RP2;TAD;2011;1997822
Base;SES-RP2;TAD;2012;2007507
Base;SES-RP2;TAD;2013;2036480
Base;SES-RP2;TAD;2014;2090717
Base;SES-RP2;TAD;2015;2093852
Base;SES-RP2;TAD;2016;2088184
Base;SES-RP2;TAD;2017;2195676
Base;SES-RP2;TAD;2018;2375011
Base;SES-RP2;TAD;2019;2480653
Base;SES-RP2;TAD;2020;1027765
Base;SES-RP2;TAD;2021;1291054
Base;SES-RP2;TAD;2022;1915585
Base;SES-RP2;TAD;2023;2230420,274
Base;SES-RP2;TAD;2024;2449596,535
Base;SES-RP2;TAD;2025;2497459,034
Base;SES-RP2;TAD;2026;2553487,802
Base;SES-RP2;TAD;2027;2605040,314
Base;SES-RP2;TAD;2028;2657025,692
Base;SES-RP2;TAD;2029;2694368,066
Base;SES-RP2;O;2010;194304
Base;SES-RP2;O;2011;200617
Base;SES-RP2;O;2012;222140
Base;SES-RP2;O;2013;272121
Base;SES-RP2;O;2014;313696
Base;SES-RP2;O;2015;317477
Base;SES-RP2;O;2016;315059
Base;SES-RP2;O;2017;347909
Base;SES-RP2;O;2018;372106
Base;SES-RP2;O;2019;386313
Base;SES-RP2;O;2020;184664
Base;SES-RP2;O;2021;289274
Base;SES-RP2;O;2022;317216
Base;SES-RP2;O;2023;380253,615
Base;SES-RP2;O;2024;449785,5819
Base;SES-RP2;O;2025;463925,0134
Base;SES-RP2;O;2026;479350,2652
Base;SES-RP2;O;2027;494730,4385
Base;SES-RP2;O;2028;511253,7633
Base;SES-RP2;O;2029;526163,064
Base;SES-RP2;TO;2010;194304
Base;SES-RP2;TO;2011;200617
Base;SES-RP2;TO;2012;222140
Base;SES-RP2;TO;2013;272121
Base;SES-RP2;TO;2014;313696
Base;SES-RP2;TO;2015;317477
Base;SES-RP2;TO;2016;315059
Base;SES-RP2;TO;2017;347909
Base;SES-RP2;TO;2018;372106
Base;SES-RP2;TO;2019;386313
Base;SES-RP2;TO;2020;184664
Base;SES-RP2;TO;2021;289274
Base;SES-RP2;TO;2022;317216
Base;SES-RP2;TO;2023;380253,615
Base;SES-RP2;TO;2024;449785,5819
Base;SES-RP2;TO;2025;463925,0134
Base;SES-RP2;TO;2026;479350,2652
Base;SES-RP2;TO;2027;494730,4385
Base;SES-RP2;TO;2028;511253,7633
Base;SES-RP2;TO;2029;526163,064
Base;SES-RP2;T;2010;9100502
Base;SES-RP2;T;2011;9343425
Base;SES-RP2;T;2012;9086982
Base;SES-RP2;T;2013;8945889
Base;SES-RP2;T;2014;9113472
Base;SES-RP2;T;2015;9242885
Base;SES-RP2;T;2016;9507100
Base;SES-RP2;T;2017;9849422
Base;SES-RP2;T;2018;10216405
Base;SES-RP2;T;2019;10334913
Base;SES-RP2;T;2020;4609128
Base;SES-RP2;T;2021;5676109
Base;SES-RP2;T;2022;8606478
Base;SES-RP2;T;2023;9398632,812
Base;SES-RP2;T;2024;10118384,29
Base;SES-RP2;T;2025;10288454,41
Base;SES-RP2;T;2026;10490961,87
Base;SES-RP2;T;2027;10666481,54
Base;SES-RP2;T;2028;10837762,87
Base;SES-RP2;T;2029;10938015,31
Base;EU27;I;2019;4937216
Base;EU27;I;2020;2313805
Base;EU27;I;2021;2959552
Base;EU27;I;2022;4293850
Base;EU27;I;2023;4534916,964
Base;EU27;I;2024;4828626,408
Base;EU27;I;2025;4918519,458
Base;EU27;I;2026;5019003,685
Base;EU27;I;2027;5104197,756
Base;EU27;I;2028;5180188,158
Base;EU27;I;2029;5214994,835
Base;EU27;TI;2019;4937216
Base;EU27;TI;2020;2313805
Base;EU27;TI;2021;2959552
Base;EU27;TI;2022;4293850
Base;EU27;TI;2023;4534916,964
Base;EU27;TI;2024;4828626,408
Base;EU27;TI;2025;4918519,458
Base;EU27;TI;2026;5019003,685
Base;EU27;TI;2027;5104197,756
Base;EU27;TI;2028;5180188,158
Base;EU27;TI;2029;5214994,835
Base;EU27;AD;2019;3787379
Base;EU27;AD;2020;1476276
Base;EU27;AD;2021;1755057
Base;EU27;AD;2022;2977496
Base;EU27;AD;2023;3376757,769
Base;EU27;AD;2024;3674277,644
Base;EU27;AD;2025;3741730,49
Base;EU27;AD;2026;3825419,912
Base;EU27;AD;2027;3898669,586
Base;EU27;AD;2028;3973304,654
Base;EU27;AD;2029;4024020,443
Base;EU27;TAD;2019;3787379
Base;EU27;TAD;2020;1476276
Base;EU27;TAD;2021;1755057
Base;EU27;TAD;2022;2977496
Base;EU27;TAD;2023;3376757,769
Base;EU27;TAD;2024;3674277,644
Base;EU27;TAD;2025;3741730,49
Base;EU27;TAD;2026;3825419,912
Base;EU27;TAD;2027;3898669,586
Base;EU27;TAD;2028;3973304,654
Base;EU27;TAD;2029;4024020,443
Base;EU27;O;2019;986051
Base;EU27;O;2020;446849
Base;EU27;O;2021;547381
Base;EU27;O;2022;804384
Base;EU27;O;2023;948793,0943
Base;EU27;O;2024;1052272,917
Base;EU27;O;2025;1068861,217
Base;EU27;O;2026;1088298,546
Base;EU27;O;2027;1107154,429
Base;EU27;O;2028;1128261,078
Base;EU27;O;2029;1146231,786
Base;EU27;TO;2019;986051
Base;EU27;TO;2020;446849
Base;EU27;TO;2021;547381
Base;EU27;TO;2022;804384
Base;EU27;TO;2023;948793,0943
Base;EU27;TO;2024;1052272,917
Base;EU27;TO;2025;1068861,217
Base;EU27;TO;2026;1088298,546
Base;EU27;TO;2027;1107154,429
Base;EU27;TO;2028;1128261,078
Base;EU27;TO;2029;1146231,786
Base;EU27;T;2019;9710646
Base;EU27;T;2020;4236930
Base;EU27;T;2021;5261990
Base;EU27;T;2022;8075730
Base;EU27;T;2023;8860467,828
Base;EU27;T;2024;9555176,968
Base;EU27;T;2025;9729111,166
Base;EU27;T;2026;9932722,143
Base;EU27;T;2027;10110021,77
Base;EU27;T;2028;10281753,89
Base;EU27;T;2029;10385247,06
Base;SES-RP3;I;2019;5691729
Base;SES-RP3;I;2020;2721759
Base;SES-RP3;I;2021;3421046
Base;SES-RP3;I;2022;4964336
Base;SES-RP3;I;2023;5231162,304
Base;SES-RP3;I;2024;5564478,491
Base;SES-RP3;I;2025;5656830,499
Base;SES-RP3;I;2026;5763219,138
Base;SES-RP3;I;2027;5853337,085
Base;SES-RP3;I;2028;5934926,744
Base;SES-RP3;I;2029;5970844,684
Base;SES-RP3;TI;2019;5691729
Base;SES-RP3;TI;2020;2721759
Base;SES-RP3;TI;2021;3421046
Base;SES-RP3;TI;2022;4964336
Base;SES-RP3;TI;2023;5231162,304
Base;SES-RP3;TI;2024;5564478,491
Base;SES-RP3;TI;2025;5656830,499
Base;SES-RP3;TI;2026;5763219,138
Base;SES-RP3;TI;2027;5853337,085
Base;SES-RP3;TI;2028;5934926,744
Base;SES-RP3;TI;2029;5970844,684
Base;SES-RP3;AD;2019;3519168
Base;SES-RP3;AD;2020;1377373
Base;SES-RP3;AD;2021;1619498
Base;SES-RP3;AD;2022;2740653
Base;SES-RP3;AD;2023;3123770,068
Base;SES-RP3;AD;2024;3401130,923
Base;SES-RP3;AD;2025;3463468,094
Base;SES-RP3;AD;2026;3540469,194
Base;SES-RP3;AD;2027;3607757,062
Base;SES-RP3;AD;2028;3676682,723
Base;SES-RP3;AD;2029;3723929,933
Base;SES-RP3;TAD;2019;3519168
Base;SES-RP3;TAD;2020;1377373
Base;SES-RP3;TAD;2021;1619498
Base;SES-RP3;TAD;2022;2740653
Base;SES-RP3;TAD;2023;3123770,068
Base;SES-RP3;TAD;2024;3401130,923
Base;SES-RP3;TAD;2025;3463468,094
Base;SES-RP3;TAD;2026;3540469,194
Base;SES-RP3;TAD;2027;3607757,062
Base;SES-RP3;TAD;2028;3676682,723
Base;SES-RP3;TAD;2029;3723929,933
Base;SES-RP3;O;2019;773787
Base;SES-RP3;O;2020;356482
Base;SES-RP3;O;2021;457893
Base;SES-RP3;O;2022;638954
Base;SES-RP3;O;2023;763124,8837
Base;SES-RP3;O;2024;855886,2365
Base;SES-RP3;O;2025;871155,1044
Base;SES-RP3;O;2026;888696,1637
Base;SES-RP3;O;2027;905930,0836
Base;SES-RP3;O;2028;925023,9172
Base;SES-RP3;O;2029;941697,9036
Base;SES-RP3;TO;2019;773787
Base;SES-RP3;TO;2020;356482
Base;SES-RP3;TO;2021;457893
Base;SES-RP3;TO;2022;638954
Base;SES-RP3;TO;2023;763124,8837
Base;SES-RP3;TO;2024;855886,2365
Base;SES-RP3;TO;2025;871155,1044
Base;SES-RP3;TO;2026;888696,1637
Base;SES-RP3;TO;2027;905930,0836
Base;SES-RP3;TO;2028;925023,9172
Base;SES-RP3;TO;2029;941697,9036
Base;SES-RP3;T;2019;9984684
Base;SES-RP3;T;2020;4455614
Base;SES-RP3;T;2021;5498437
Base;SES-RP3;T;2022;8343943
Base;SES-RP3;T;2023;9118057,255
Base;SES-RP3;T;2024;9821495,651
Base;SES-RP3;T;2025;9991453,697
Base;SES-RP3;T;2026;10192384,5
Base;SES-RP3;T;2027;10367024,23
Base;SES-RP3;T;2028;10536633,38
Base;SES-RP3;T;2029;10636472,52
Base;Spain;I;2019;434718
Base;Spain;I;2020;233756
Base;Spain;I;2021;315717
Base;Spain;I;2022;417178
Base;Spain;I;2023;444028,5008
Base;Spain;I;2024;462880,5747
Base;Spain;I;2025;471299,5534
Base;Spain;I;2026;479181,2647
Base;Spain;I;2027;486363,5108
Base;Spain;I;2028;490753,5412
Base;Spain;I;2029;490396,6896
Base;Spain;TI;2019;434718
Base;Spain;TI;2020;233756
Base;Spain;TI;2021;315717
Base;Spain;TI;2022;417178
Base;Spain;TI;2023;444028,5008
Base;Spain;TI;2024;462880,5747
Base;Spain;TI;2025;471299,5534
Base;Spain;TI;2026;479181,2647
Base;Spain;TI;2027;486363,5108
Base;Spain;TI;2028;490753,5412
Base;Spain;TI;2029;490396,6896
Base;Spain;AD;2019;1251515
Base;Spain;AD;2020;431702
Base;Spain;AD;2021;628665
Base;Spain;AD;2022;1126938
Base;Spain;AD;2023;1234132,463
Base;Spain;AD;2024;1311023,161
Base;Spain;AD;2025;1351954,316
Base;Spain;AD;2026;1397089,583
Base;Spain;AD;2027;1436126,472
Base;Spain;AD;2028;1471897,17
Base;Spain;AD;2029;1493069,85
Base;Spain;TAD;2019;1251515
Base;Spain;TAD;2020;431702
Base;Spain;TAD;2021;628665
Base;Spain;TAD;2022;1126938
Base;Spain;TAD;2023;1234132,463
Base;Spain;TAD;2024;1311023,161
Base;Spain;TAD;2025;1351954,316
Base;Spain;TAD;2026;1397089,583
Base;Spain;TAD;2027;1436126,472
Base;Spain;TAD;2028;1471897,17
Base;Spain;TAD;2029;1493069,85
Base;Spain;O;2019;465485
Base;Spain;O;2020;188086
Base;Spain;O;2021;247258
Base;Spain;O;2022;439399
Base;Spain;O;2023;513218,1984
Base;Spain;O;2024;560341,7788
Base;Spain;O;2025;574933,4345
Base;Spain;O;2026;591436,5972
Base;Spain;O;2027;604476,8247
Base;Spain;O;2028;618108,9912
Base;Spain;O;2029;627786,3477
Base;Spain;TO;2019;465485
Base;Spain;TO;2020;188086
Base;Spain;TO;2021;247258
Base;Spain;TO;2022;439399
Base;Spain;TO;2023;513218,1984
Base;Spain;TO;2024;560341,7788
Base;Spain;TO;2025;574933,4345
Base;Spain;TO;2026;591436,5972
Base;Spain;TO;2027;604476,8247
Base;Spain;TO;2028;618108,9912
Base;Spain;TO;2029;627786,3477
Base;Spain;T;2019;2151718
Base;Spain;T;2020;853544
Base;Spain;T;2021;1191640
Base;Spain;T;2022;1983515
Base;Spain;T;2023;2191379,163
Base;Spain;T;2024;2334245,514
Base;Spain;T;2025;2398187,304
Base;Spain;T;2026;2467707,445
Base;Spain;T;2027;2526966,807
Base;Spain;T;2028;2580759,702
Base;Spain;T;2029;2611252,887
Base;Portugal-Lisbon/SantaMaria;I;2023;64806,48996
Base;Portugal-Lisbon/SantaMaria;I;2024;66875,3098
Base;Portugal-Lisbon/SantaMaria;I;2025;68629,10299
Base;Portugal-Lisbon/SantaMaria;I;2026;70034,87147
Base;Portugal-Lisbon/SantaMaria;I;2027;70509,77324
Base;Portugal-Lisbon/SantaMaria;I;2028;71281,61534
Base;Portugal-Lisbon/SantaMaria;I;2029;71720,89076
Base;Portugal-Lisbon/SantaMaria;TI;2023;64806,48996
Base;Portugal-Lisbon/SantaMaria;TI;2024;66875,3098
Base;Portugal-Lisbon/SantaMaria;TI;2025;68629,10299
Base;Portugal-Lisbon/SantaMaria;TI;2026;70034,87147
Base;Portugal-Lisbon/SantaMaria;TI;2027;70509,77324
Base;Portugal-Lisbon/SantaMaria;TI;2028;71281,61534
Base;Portugal-Lisbon/SantaMaria;TI;2029;71720,89076
Base;Portugal-Lisbon/SantaMaria;AD;2023;372040,318
Base;Portugal-Lisbon/SantaMaria;AD;2024;399500,8074
Base;Portugal-Lisbon/SantaMaria;AD;2025;410910,9653
Base;Portugal-Lisbon/SantaMaria;AD;2026;422824,0286
Base;Portugal-Lisbon/SantaMaria;AD;2027;430743,0427
Base;Portugal-Lisbon/SantaMaria;AD;2028;439183,8387
Base;Portugal-Lisbon/SantaMaria;AD;2029;444663,8578
Base;Portugal-Lisbon/SantaMaria;TAD;2023;372040,318
Base;Portugal-Lisbon/SantaMaria;TAD;2024;399500,8074
Base;Portugal-Lisbon/SantaMaria;TAD;2025;410910,9653
Base;Portugal-Lisbon/SantaMaria;TAD;2026;422824,0286
Base;Portugal-Lisbon/SantaMaria;TAD;2027;430743,0427
Base;Portugal-Lisbon/SantaMaria;TAD;2028;439183,8387
Base;Portugal-Lisbon/SantaMaria;TAD;2029;444663,8578
Base;Portugal-Lisbon/SantaMaria;O;2023;322088,1137
Base;Portugal-Lisbon/SantaMaria;O;2024;341197,3614
Base;Portugal-Lisbon/SantaMaria;O;2025;349840,51
Base;Portugal-Lisbon/SantaMaria;O;2026;360263,4774
Base;Portugal-Lisbon/SantaMaria;O;2027;369568,9372
Base;Portugal-Lisbon/SantaMaria;O;2028;378623,5683
Base;Portugal-Lisbon/SantaMaria;O;2029;384605,7589
Base;Portugal-Lisbon/SantaMaria;TO;2023;322088,1137
Base;Portugal-Lisbon/SantaMaria;TO;2024;341197,3614
Base;Portugal-Lisbon/SantaMaria;TO;2025;349840,51
Base;Portugal-Lisbon/SantaMaria;TO;2026;360263,4774
Base;Portugal-Lisbon/SantaMaria;TO;2027;369568,9372
Base;Portugal-Lisbon/SantaMaria;TO;2028;378623,5683
Base;Portugal-Lisbon/SantaMaria;TO;2029;384605,7589
Base;Portugal-Lisbon/SantaMaria;T;2023;758934,9216
Base;Portugal-Lisbon/SantaMaria;T;2024;807573,4786
Base;Portugal-Lisbon/SantaMaria;T;2025;829380,5783
Base;Portugal-Lisbon/SantaMaria;T;2026;853122,3775
Base;Portugal-Lisbon/SantaMaria;T;2027;870821,7531
Base;Portugal-Lisbon/SantaMaria;T;2028;889089,0224
Base;Portugal-Lisbon/SantaMaria;T;2029;900990,5075
High;NM Area;I;2022;7620749
High;NM Area;I;2023;8273175,468
High;NM Area;I;2024;8940981,524
High;NM Area;I;2025;9257634,681
High;NM Area;I;2026;9559317,008
High;NM Area;I;2027;9820679,917
High;NM Area;I;2028;10068641,59
High;NM Area;I;2029;10254575,28
High;NM Area;TI;2022;7620749
High;NM Area;TI;2023;8273175,468
High;NM Area;TI;2024;8940981,524
High;NM Area;TI;2025;9257634,681
High;NM Area;TI;2026;9559317,008
High;NM Area;TI;2027;9820679,917
High;NM Area;TI;2028;10068641,59
High;NM Area;TI;2029;10254575,28
High;NM Area;AD;2022;1530534
High;NM Area;AD;2023;1807773,982
High;NM Area;AD;2024;2055708,598
High;NM Area;AD;2025;2134275,183
High;NM Area;AD;2026;2219028,264
High;NM Area;AD;2027;2302043,354
High;NM Area;AD;2028;2385847,896
High;NM Area;AD;2029;2460973,437
High;NM Area;TAD;2022;1530534
High;NM Area;TAD;2023;1807773,982
High;NM Area;TAD;2024;2055708,598
High;NM Area;TAD;2025;2134275,183
High;NM Area;TAD;2026;2219028,264
High;NM Area;TAD;2027;2302043,354
High;NM Area;TAD;2028;2385847,896
High;NM Area;TAD;2029;2460973,437
High;NM Area;O;2022;100828
High;NM Area;O;2023;138853,6168
High;NM Area;TO;2022;100828
High;NM Area;TO;2023;138853,6168
High;NM Area;T;2022;9252111
High;NM Area;T;2023;10219803,07
High;NM Area;T;2024;10996690,12
High;NM Area;T;2025;11391909,86
High;NM Area;T;2026;11778345,27
High;NM Area;T;2027;12122723,27
High;NM Area;T;2028;12454489,48
High;NM Area;T;2029;12715548,72
High;Albania;I;2022;69
High;Albania;I;2023;35,38614553
High;Albania;I;2024;61,8269811
High;Albania;I;2025;68,80294583
High;Albania;I;2026;75,40632613
High;Albania;I;2027;81,81697105
High;Albania;I;2028;87,93542118
High;Albania;I;2029;93,28984889
High;Albania;TI;2022;69
High;Albania;TI;2023;35,38614553
High;Albania;TI;2024;61,8269811
High;Albania;TI;2025;68,80294583
High;Albania;TI;2026;75,40632613
High;Albania;TI;2027;81,81697105
High;Albania;TI;2028;87,93542118
High;Albania;TI;2029;93,28984889
High;Albania;AD;2022;38913
High;Albania;AD;2023;50687,74191
High;Albania;AD;2024;64896,90937
High;Albania;AD;2025;68365,83471
High;Albania;AD;2026;71737,05699
High;Albania;AD;2027;75001,47644
High;Albania;AD;2028;78123,79297
High;Albania;AD;2029;80857,76745
High;Albania;TAD;2022;38913
High;Albania;TAD;2023;50687,74191
High;Albania;TAD;2024;64896,90937
High;Albania;TAD;2025;68365,83471
High;Albania;TAD;2026;71737,05699
High;Albania;TAD;2027;75001,47644
High;Albania;TAD;2028;78123,79297
High;Albania;TAD;2029;80857,76745
High;Albania;O;2022;211104
High;Albania;O;2023;254958,9722
High;Albania;O;2024;274811,6693
High;Albania;O;2025;286140,8605
High;Albania;O;2026;297920,9017
High;Albania;O;2027;308922,0153
High;Albania;O;2028;319030,4036
High;Albania;O;2029;327260,8159
High;Albania;TO;2022;211104
High;Albania;TO;2023;254958,9722
