Rank,TZ,DAIO,Yr,mvts
Base,FABEC,T,2019,6297681
Base,FABEC,T,2020,2718577
Base,FABEC,T,2021,3275659
Base,FABEC,T,2022,5277892
Base,FABEC,T,2023,5714881
Base,FABEC,T,2024,6036149.778
Base,FABEC,T,2025,6215377.456
Base,FABEC,T,2026,6311809.527
Base,FABEC,T,2027,6422455.829
Base,FABEC,T,2028,6549513.425
Base,FABEC,T,2029,6639693.904
Base,FABEC,T,2030,6732311.943
Base,NEFAB,I,2010,384549
Base,NEFAB,I,2011,398725
Base,NEFAB,I,2012,398952
Base,NEFAB,I,2013,386417
Base,NEFAB,I,2014,389820
Base,NEFAB,I,2015,381676
Base,NEFAB,I,2016,373074
Base,NEFAB,I,2017,370189
Base,NEFAB,I,2018,367774
Base,NEFAB,I,2019,363487
Base,NEFAB,I,2020,255692
Base,NEFAB,I,2021,278188
Base,NEFAB,I,2022,334523
Base,NEFAB,I,2023,329936
Base,NEFAB,I,2024,326182.3148
Base,NEFAB,I,2025,327391.8354
Base,NEFAB,I,2026,327818.5551
Base,NEFAB,I,2027,328568.8064
Base,NEFAB,I,2028,329832.8322
Base,NEFAB,I,2029,328953.7114
Base,NEFAB,I,2030,327236.1358
Base,NEFAB,TI,2010,384549
Base,NEFAB,TI,2011,398725
Base,NEFAB,TI,2012,398952
Base,NEFAB,TI,2013,386417
Base,NEFAB,TI,2014,389820
Base,NEFAB,TI,2015,381676
Base,NEFAB,TI,2016,373074
Base,NEFAB,TI,2017,370189
Base,NEFAB,TI,2018,367774
Base,NEFAB,TI,2019,363487
Base,NEFAB,TI,2020,255692
Base,NEFAB,TI,2021,278188
Base,NEFAB,TI,2022,334523
Base,NEFAB,TI,2023,329936
Base,NEFAB,TI,2024,326182.3148
Base,NEFAB,TI,2025,327391.8354
Base,NEFAB,TI,2026,327818.5551
Base,NEFAB,TI,2027,328568.8064
Base,NEFAB,TI,2028,329832.8322
Base,NEFAB,TI,2029,328953.7114
Base,NEFAB,TI,2030,327236.1358
Base,NEFAB,AD,2010,383873
Base,NEFAB,AD,2011,422081
Base,NEFAB,AD,2012,428427
Base,NEFAB,AD,2013,440022
Base,NEFAB,AD,2014,440809
Base,NEFAB,AD,2015,429652
Base,NEFAB,AD,2016,418751
Base,NEFAB,AD,2017,432577
Base,NEFAB,AD,2018,468158
Base,NEFAB,AD,2019,475624
Base,NEFAB,AD,2020,182010
Base,NEFAB,AD,2021,185335
Base,NEFAB,AD,2022,348981
Base,NEFAB,AD,2023,378032
Base,NEFAB,AD,2024,396578.5243
Base,NEFAB,AD,2025,415737.8214
Base,NEFAB,AD,2026,428556.1327
Base,NEFAB,AD,2027,437838.687
Base,NEFAB,AD,2028,447611.5124
Base,NEFAB,AD,2029,454466.949
Base,NEFAB,AD,2030,460154.3323
Base,NEFAB,TAD,2010,383873
Base,NEFAB,TAD,2011,422081
Base,NEFAB,TAD,2012,428427
Base,NEFAB,TAD,2013,440022
Base,NEFAB,TAD,2014,440809
Base,NEFAB,TAD,2015,429652
Base,NEFAB,TAD,2016,418751
Base,NEFAB,TAD,2017,432577
Base,NEFAB,TAD,2018,468158
Base,NEFAB,TAD,2019,475624
Base,NEFAB,TAD,2020,182010
Base,NEFAB,TAD,2021,185335
Base,NEFAB,TAD,2022,348981
Base,NEFAB,TAD,2023,378032
Base,NEFAB,TAD,2024,396578.5243
Base,NEFAB,TAD,2025,415737.8214
Base,NEFAB,TAD,2026,428556.1327
Base,NEFAB,TAD,2027,437838.687
Base,NEFAB,TAD,2028,447611.5124
Base,NEFAB,TAD,2029,454466.949
Base,NEFAB,TAD,2030,460154.3323
Base,NEFAB,O,2010,155294
Base,NEFAB,O,2011,167457
Base,NEFAB,O,2012,173425
Base,NEFAB,O,2013,185723
Base,NEFAB,O,2014,199475
Base,NEFAB,O,2015,203508
Base,NEFAB,O,2016,213877
Base,NEFAB,O,2017,228142
Base,NEFAB,O,2018,241084
Base,NEFAB,O,2019,242897
Base,NEFAB,O,2020,120539
Base,NEFAB,O,2021,158675
Base,NEFAB,O,2022,152517
Base,NEFAB,O,2023,167316
Base,NEFAB,O,2024,186899.993
Base,NEFAB,O,2025,200058.3317
Base,NEFAB,O,2026,205717.6866
Base,NEFAB,O,2027,210421.024
Base,NEFAB,O,2028,216542.2359
Base,NEFAB,O,2029,221783.1606
Base,NEFAB,O,2030,227600.6383
Base,NEFAB,TO,2010,155294
Base,NEFAB,TO,2011,167457
Base,NEFAB,TO,2012,173425
Base,NEFAB,TO,2013,185723
Base,NEFAB,TO,2014,199475
Base,NEFAB,TO,2015,203508
Base,NEFAB,TO,2016,213877
Base,NEFAB,TO,2017,228142
Base,NEFAB,TO,2018,241084
Base,NEFAB,TO,2019,242897
Base,NEFAB,TO,2020,120539
Base,NEFAB,TO,2021,158675
Base,NEFAB,TO,2022,152517
Base,NEFAB,TO,2023,167316
Base,NEFAB,TO,2024,186899.993
Base,NEFAB,TO,2025,200058.3317
Base,NEFAB,TO,2026,205717.6866
Base,NEFAB,TO,2027,210421.024
Base,NEFAB,TO,2028,216542.2359
Base,NEFAB,TO,2029,221783.1606
Base,NEFAB,TO,2030,227600.6383
Base,NEFAB,T,2010,923716
Base,NEFAB,T,2011,988263
Base,NEFAB,T,2012,1000804
Base,NEFAB,T,2013,1012162
Base,NEFAB,T,2014,1030104
Base,NEFAB,T,2015,1014836
Base,NEFAB,T,2016,1005702
Base,NEFAB,T,2017,1030908
Base,NEFAB,T,2018,1077016
Base,NEFAB,T,2019,1082008
Base,NEFAB,T,2020,558241
Base,NEFAB,T,2021,622198
Base,NEFAB,T,2022,836021
Base,NEFAB,T,2023,875284
Base,NEFAB,T,2024,909660.8321
Base,NEFAB,T,2025,943187.9885
Base,NEFAB,T,2026,962092.3743
Base,NEFAB,T,2027,976828.5174
Base,NEFAB,T,2028,993986.5804
Base,NEFAB,T,2029,1005203.821
Base,NEFAB,T,2030,1014991.106
Base,South West FAB,I,2010,560893
Base,South West FAB,I,2011,541915
Base,South West FAB,I,2012,456443
Base,South West FAB,I,2013,393786
Base,South West FAB,I,2014,400259
Base,South West FAB,I,2015,412786
Base,South West FAB,I,2016,435388
Base,South West FAB,I,2017,457575
Base,South West FAB,I,2018,494852
Base,South West FAB,I,2019,510350
Base,South West FAB,I,2020,265631
Base,South West FAB,I,2021,355551
Base,South West FAB,I,2022,488494
Base,South West FAB,I,2023,524926
Base,South West FAB,I,2024,547621.2264
Base,South West FAB,I,2025,566823.209
Base,South West FAB,I,2026,579256.7687
Base,South West FAB,I,2027,587507.5814
Base,South West FAB,I,2028,596479.79
Base,South West FAB,I,2029,604982.5705
Base,South West FAB,I,2030,607600.1593
Base,South West FAB,TI,2010,560893
Base,South West FAB,TI,2011,541915
Base,South West FAB,TI,2012,456443
Base,South West FAB,TI,2013,393786
Base,South West FAB,TI,2014,400259
Base,South West FAB,TI,2015,412786
Base,South West FAB,TI,2016,435388
Base,South West FAB,TI,2017,457575
Base,South West FAB,TI,2018,494852
Base,South West FAB,TI,2019,510350
Base,South West FAB,TI,2020,265631
Base,South West FAB,TI,2021,355551
Base,South West FAB,TI,2022,488494
Base,South West FAB,TI,2023,524926
Base,South West FAB,TI,2024,547621.2264
Base,South West FAB,TI,2025,566823.209
Base,South West FAB,TI,2026,579256.7687
Base,South West FAB,TI,2027,587507.5814
Base,South West FAB,TI,2028,596479.79
Base,South West FAB,TI,2029,604982.5705
Base,South West FAB,TI,2030,607600.1593
Base,South West FAB,AD,2010,1050898
Base,South West FAB,AD,2011,1123243
Base,South West FAB,AD,2012,1090809
Base,South West FAB,AD,2013,1102790
Base,South West FAB,AD,2014,1157531
Base,South West FAB,AD,2015,1200011
Base,South West FAB,AD,2016,1324005
Base,South West FAB,AD,2017,1425385
Base,South West FAB,AD,2018,1482961
Base,South West FAB,AD,2019,1507948
Base,South West FAB,AD,2020,541830
Base,South West FAB,AD,2021,775920
Base,South West FAB,AD,2022,1373231
Base,South West FAB,AD,2023,1512658
Base,South West FAB,AD,2024,1636389.82
Base,South West FAB,AD,2025,1685504.343
Base,South West FAB,AD,2026,1735581.782
Base,South West FAB,AD,2027,1784971.706
Base,South West FAB,AD,2028,1836431.983
Base,South West FAB,AD,2029,1874410.447
Base,South West FAB,AD,2030,1908806.376
Base,South West FAB,TAD,2010,1050898
Base,South West FAB,TAD,2011,1123243
Base,South West FAB,TAD,2012,1090809
Base,South West FAB,TAD,2013,1102790
Base,South West FAB,TAD,2014,1157531
Base,South West FAB,TAD,2015,1200011
Base,South West FAB,TAD,2016,1324005
Base,South West FAB,TAD,2017,1425385
Base,South West FAB,TAD,2018,1482961
Base,South West FAB,TAD,2019,1507948
Base,South West FAB,TAD,2020,541830
Base,South West FAB,TAD,2021,775920
Base,South West FAB,TAD,2022,1373231
Base,South West FAB,TAD,2023,1512658
Base,South West FAB,TAD,2024,1636389.82
Base,South West FAB,TAD,2025,1685504.343
Base,South West FAB,TAD,2026,1735581.782
Base,South West FAB,TAD,2027,1784971.706
Base,South West FAB,TAD,2028,1836431.983
Base,South West FAB,TAD,2029,1874410.447
Base,South West FAB,TAD,2030,1908806.376
Base,South West FAB,O,2010,152873
Base,South West FAB,O,2011,157883
Base,South West FAB,O,2012,154981
Base,South West FAB,O,2013,166422
Base,South West FAB,O,2014,169632
Base,South West FAB,O,2015,168765
Base,South West FAB,O,2016,170140
Base,South West FAB,O,2017,176356
Base,South West FAB,O,2018,190607
Base,South West FAB,O,2019,202711
Base,South West FAB,O,2020,77612
Base,South West FAB,O,2021,102913
Base,South West FAB,O,2022,187060
Base,South West FAB,O,2023,229945
Base,South West FAB,O,2024,255395.9567
Base,South West FAB,O,2025,278087.2256
Base,South West FAB,O,2026,285933.7121
Base,South West FAB,O,2027,294106.4727
Base,South West FAB,O,2028,303183.3479
Base,South West FAB,O,2029,311046.1292
Base,South West FAB,O,2030,319571.5003
Base,South West FAB,TO,2010,152873
Base,South West FAB,TO,2011,157883
Base,South West FAB,TO,2012,154981
Base,South West FAB,TO,2013,166422
Base,South West FAB,TO,2014,169632
Base,South West FAB,TO,2015,168765
Base,South West FAB,TO,2016,170140
Base,South West FAB,TO,2017,176356
Base,South West FAB,TO,2018,190607
Base,South West FAB,TO,2019,202711
Base,South West FAB,TO,2020,77612
Base,South West FAB,TO,2021,102913
Base,South West FAB,TO,2022,187060
Base,South West FAB,TO,2023,229945
Base,South West FAB,TO,2024,255395.9567
Base,South West FAB,TO,2025,278087.2256
Base,South West FAB,TO,2026,285933.7121
Base,South West FAB,TO,2027,294106.4727
Base,South West FAB,TO,2028,303183.3479
Base,South West FAB,TO,2029,311046.1292
Base,South West FAB,TO,2030,319571.5003
Base,South West FAB,T,2010,1764664
Base,South West FAB,T,2011,1823041
Base,South West FAB,T,2012,1702233
Base,South West FAB,T,2013,1662998
Base,South West FAB,T,2014,1727422
Base,South West FAB,T,2015,1781562
Base,South West FAB,T,2016,1929533
Base,South West FAB,T,2017,2059316
Base,South West FAB,T,2018,2168420
Base,South West FAB,T,2019,2221009
Base,South West FAB,T,2020,885073
Base,South West FAB,T,2021,1234384
Base,South West FAB,T,2022,2048785
Base,South West FAB,T,2023,2267529
Base,South West FAB,T,2024,2439407.003
Base,South West FAB,T,2025,2530414.778
Base,South West FAB,T,2026,2600772.262
Base,South West FAB,T,2027,2666585.76
Base,South West FAB,T,2028,2736095.121
Base,South West FAB,T,2029,2790439.147
Base,South West FAB,T,2030,2835978.035
Base,UK-Ireland FAB,I,2010,544946
Base,UK-Ireland FAB,I,2011,529403
Base,UK-Ireland FAB,I,2012,514316
Base,UK-Ireland FAB,I,2013,502621
Base,UK-Ireland FAB,I,2014,498916
Base,UK-Ireland FAB,I,2015,511360
Base,UK-Ireland FAB,I,2016,516388
Base,UK-Ireland FAB,I,2017,510578
Base,UK-Ireland FAB,I,2018,499273
Base,UK-Ireland FAB,I,2019,489844
Base,UK-Ireland FAB,I,2020,205902
Base,UK-Ireland FAB,I,2021,231373
Base,UK-Ireland FAB,I,2022,371431
Base,UK-Ireland FAB,I,2023,407087
Base,UK-Ireland FAB,I,2024,405982.3958
Base,UK-Ireland FAB,I,2025,408152.6069
Base,UK-Ireland FAB,I,2026,411043.8519
Base,UK-Ireland FAB,I,2027,413270.4809
Base,UK-Ireland FAB,I,2028,416859.497
Base,UK-Ireland FAB,I,2029,417586.7391
Base,UK-Ireland FAB,I,2030,418643.5874
Base,UK-Ireland FAB,TI,2010,544946
Base,UK-Ireland FAB,TI,2011,529403
Base,UK-Ireland FAB,TI,2012,514316
Base,UK-Ireland FAB,TI,2013,502621
Base,UK-Ireland FAB,TI,2014,498916
Base,UK-Ireland FAB,TI,2015,511360
Base,UK-Ireland FAB,TI,2016,516388
Base,UK-Ireland FAB,TI,2017,510578
Base,UK-Ireland FAB,TI,2018,499273
Base,UK-Ireland FAB,TI,2019,489844
Base,UK-Ireland FAB,TI,2020,205902
Base,UK-Ireland FAB,TI,2021,231373
Base,UK-Ireland FAB,TI,2022,371431
Base,UK-Ireland FAB,TI,2023,407087
Base,UK-Ireland FAB,TI,2024,405982.3958
Base,UK-Ireland FAB,TI,2025,408152.6069
Base,UK-Ireland FAB,TI,2026,411043.8519
Base,UK-Ireland FAB,TI,2027,413270.4809
Base,UK-Ireland FAB,TI,2028,416859.497
Base,UK-Ireland FAB,TI,2029,417586.7391
Base,UK-Ireland FAB,TI,2030,418643.5874
Base,UK-Ireland FAB,AD,2010,1420068
Base,UK-Ireland FAB,AD,2011,1482936
Base,UK-Ireland FAB,AD,2012,1468686
Base,UK-Ireland FAB,AD,2013,1492049
Base,UK-Ireland FAB,AD,2014,1537890
Base,UK-Ireland FAB,AD,2015,1585567
Base,UK-Ireland FAB,AD,2016,1702161
Base,UK-Ireland FAB,AD,2017,1778592
Base,UK-Ireland FAB,AD,2018,1797297
Base,UK-Ireland FAB,AD,2019,1810502
Base,UK-Ireland FAB,AD,2020,691635
Base,UK-Ireland FAB,AD,2021,662490
Base,UK-Ireland FAB,AD,2022,1498124
Base,UK-Ireland FAB,AD,2023,1697777
Base,UK-Ireland FAB,AD,2024,1790630.949
Base,UK-Ireland FAB,AD,2025,1817780.859
Base,UK-Ireland FAB,AD,2026,1847983.864
Base,UK-Ireland FAB,AD,2027,1877574.115
Base,UK-Ireland FAB,AD,2028,1911739.877
Base,UK-Ireland FAB,AD,2029,1934704.168
Base,UK-Ireland FAB,AD,2030,1959583.671
Base,UK-Ireland FAB,TAD,2010,1420068
Base,UK-Ireland FAB,TAD,2011,1482936
Base,UK-Ireland FAB,TAD,2012,1468686
Base,UK-Ireland FAB,TAD,2013,1492049
Base,UK-Ireland FAB,TAD,2014,1537890
Base,UK-Ireland FAB,TAD,2015,1585567
Base,UK-Ireland FAB,TAD,2016,1702161
Base,UK-Ireland FAB,TAD,2017,1778592
Base,UK-Ireland FAB,TAD,2018,1797297
Base,UK-Ireland FAB,TAD,2019,1810502
Base,UK-Ireland FAB,TAD,2020,691635
Base,UK-Ireland FAB,TAD,2021,662490
Base,UK-Ireland FAB,TAD,2022,1498124
Base,UK-Ireland FAB,TAD,2023,1697777
Base,UK-Ireland FAB,TAD,2024,1790630.949
Base,UK-Ireland FAB,TAD,2025,1817780.859
Base,UK-Ireland FAB,TAD,2026,1847983.864
Base,UK-Ireland FAB,TAD,2027,1877574.115
Base,UK-Ireland FAB,TAD,2028,1911739.877
Base,UK-Ireland FAB,TAD,2029,1934704.168
Base,UK-Ireland FAB,TAD,2030,1959583.671
Base,UK-Ireland FAB,O,2010,251083
Base,UK-Ireland FAB,O,2011,259981
Base,UK-Ireland FAB,O,2012,254499
Base,UK-Ireland FAB,O,2013,259282
Base,UK-Ireland FAB,O,2014,262456
Base,UK-Ireland FAB,O,2015,260603
Base,UK-Ireland FAB,O,2016,269218
Base,UK-Ireland FAB,O,2017,286848
Base,UK-Ireland FAB,O,2018,301727
Base,UK-Ireland FAB,O,2019,320416
Base,UK-Ireland FAB,O,2020,147163
Base,UK-Ireland FAB,O,2021,187698
Base,UK-Ireland FAB,O,2022,305734
Base,UK-Ireland FAB,O,2023,322847
Base,UK-Ireland FAB,O,2024,339015.9671
Base,UK-Ireland FAB,O,2025,361842.9458
Base,UK-Ireland FAB,O,2026,368451.7154
Base,UK-Ireland FAB,O,2027,376273.8379
Base,UK-Ireland FAB,O,2028,385391.2667
Base,UK-Ireland FAB,O,2029,392683.6267
Base,UK-Ireland FAB,O,2030,400610.1531
Base,UK-Ireland FAB,TO,2010,251083
Base,UK-Ireland FAB,TO,2011,259981
Base,UK-Ireland FAB,TO,2012,254499
Base,UK-Ireland FAB,TO,2013,259282
Base,UK-Ireland FAB,TO,2014,262456
Base,UK-Ireland FAB,TO,2015,260603
Base,UK-Ireland FAB,TO,2016,269218
Base,UK-Ireland FAB,TO,2017,286848
Base,UK-Ireland FAB,TO,2018,301727
Base,UK-Ireland FAB,TO,2019,320416
Base,UK-Ireland FAB,TO,2020,147163
Base,UK-Ireland FAB,TO,2021,187698
Base,UK-Ireland FAB,TO,2022,305734
Base,UK-Ireland FAB,TO,2023,322847
Base,UK-Ireland FAB,TO,2024,339015.9671
Base,UK-Ireland FAB,TO,2025,361842.9458
Base,UK-Ireland FAB,TO,2026,368451.7154
Base,UK-Ireland FAB,TO,2027,376273.8379
Base,UK-Ireland FAB,TO,2028,385391.2667
Base,UK-Ireland FAB,TO,2029,392683.6267
Base,UK-Ireland FAB,TO,2030,400610.1531
Base,UK-Ireland FAB,T,2010,2216097
Base,UK-Ireland FAB,T,2011,2272320
Base,UK-Ireland FAB,T,2012,2237501
Base,UK-Ireland FAB,T,2013,2253952
Base,UK-Ireland FAB,T,2014,2299262
Base,UK-Ireland FAB,T,2015,2357530
Base,UK-Ireland FAB,T,2016,2487767
Base,UK-Ireland FAB,T,2017,2576018
Base,UK-Ireland FAB,T,2018,2598297
Base,UK-Ireland FAB,T,2019,2620762
Base,UK-Ireland FAB,T,2020,1044700
Base,UK-Ireland FAB,T,2021,1081561
Base,UK-Ireland FAB,T,2022,2175289
Base,UK-Ireland FAB,T,2023,2427711
Base,UK-Ireland FAB,T,2024,2535629.312
Base,UK-Ireland FAB,T,2025,2587776.412
Base,UK-Ireland FAB,T,2026,2627479.431
Base,UK-Ireland FAB,T,2027,2667118.433
Base,UK-Ireland FAB,T,2028,2713990.641
Base,UK-Ireland FAB,T,2029,2744974.534
Base,UK-Ireland FAB,T,2030,2778837.411
Base,DK-SE FAB,I,2010,220942
Base,DK-SE FAB,I,2011,231429
Base,DK-SE FAB,I,2012,213749
Base,DK-SE FAB,I,2013,215880
Base,DK-SE FAB,I,2014,215871
Base,DK-SE FAB,I,2015,212526
Base,DK-SE FAB,I,2016,217628
Base,DK-SE FAB,I,2017,216115
Base,DK-SE FAB,I,2018,204460
Base,DK-SE FAB,I,2019,189874
Base,DK-SE FAB,I,2020,97669
Base,DK-SE FAB,I,2021,103168
Base,DK-SE FAB,I,2022,142594
Base,DK-SE FAB,I,2023,145730
Base,DK-SE FAB,I,2024,138060.4633
Base,DK-SE FAB,I,2025,141427.6662
Base,DK-SE FAB,I,2026,145383.1365
Base,DK-SE FAB,I,2027,148851.0568
Base,DK-SE FAB,I,2028,152431.4819
Base,DK-SE FAB,I,2029,154956.4101
Base,DK-SE FAB,I,2030,157862.936
Base,DK-SE FAB,TI,2010,220942
Base,DK-SE FAB,TI,2011,231429
Base,DK-SE FAB,TI,2012,213749
Base,DK-SE FAB,TI,2013,215880
Base,DK-SE FAB,TI,2014,215871
Base,DK-SE FAB,TI,2015,212526
Base,DK-SE FAB,TI,2016,217628
Base,DK-SE FAB,TI,2017,216115
Base,DK-SE FAB,TI,2018,204460
Base,DK-SE FAB,TI,2019,189874
Base,DK-SE FAB,TI,2020,97669
Base,DK-SE FAB,TI,2021,103168
Base,DK-SE FAB,TI,2022,142594
Base,DK-SE FAB,TI,2023,145730
Base,DK-SE FAB,TI,2024,138060.4633
Base,DK-SE FAB,TI,2025,141427.6662
Base,DK-SE FAB,TI,2026,145383.1365
Base,DK-SE FAB,TI,2027,148851.0568
Base,DK-SE FAB,TI,2028,152431.4819
Base,DK-SE FAB,TI,2029,154956.4101
Base,DK-SE FAB,TI,2030,157862.936
Base,DK-SE FAB,AD,2010,444657
Base,DK-SE FAB,AD,2011,476123
Base,DK-SE FAB,AD,2012,470394
Base,DK-SE FAB,AD,2013,481083
Base,DK-SE FAB,AD,2014,484627
Base,DK-SE FAB,AD,2015,493115
Base,DK-SE FAB,AD,2016,510138
Base,DK-SE FAB,AD,2017,521618
Base,DK-SE FAB,AD,2018,537219
Base,DK-SE FAB,AD,2019,527422
Base,DK-SE FAB,AD,2020,189555
Base,DK-SE FAB,AD,2021,214815
Base,DK-SE FAB,AD,2022,402749
Base,DK-SE FAB,AD,2023,449124
Base,DK-SE FAB,AD,2024,474080.6076
Base,DK-SE FAB,AD,2025,504017.3025
Base,DK-SE FAB,AD,2026,515870.2091
Base,DK-SE FAB,AD,2027,526817.6633
Base,DK-SE FAB,AD,2028,538408.1215
Base,DK-SE FAB,AD,2029,546066.1905
Base,DK-SE FAB,AD,2030,553992.9647
Base,DK-SE FAB,TAD,2010,444657
Base,DK-SE FAB,TAD,2011,476123
Base,DK-SE FAB,TAD,2012,470394
Base,DK-SE FAB,TAD,2013,481083
Base,DK-SE FAB,TAD,2014,484627
Base,DK-SE FAB,TAD,2015,493115
Base,DK-SE FAB,TAD,2016,510138
Base,DK-SE FAB,TAD,2017,521618
Base,DK-SE FAB,TAD,2018,537219
Base,DK-SE FAB,TAD,2019,527422
Base,DK-SE FAB,TAD,2020,189555
Base,DK-SE FAB,TAD,2021,214815
Base,DK-SE FAB,TAD,2022,402749
Base,DK-SE FAB,TAD,2023,449124
Base,DK-SE FAB,TAD,2024,474080.6076
Base,DK-SE FAB,TAD,2025,504017.3025
Base,DK-SE FAB,TAD,2026,515870.2091
Base,DK-SE FAB,TAD,2027,526817.6633
Base,DK-SE FAB,TAD,2028,538408.1215
Base,DK-SE FAB,TAD,2029,546066.1905
Base,DK-SE FAB,TAD,2030,553992.9647
Base,DK-SE FAB,O,2010,287585
Base,DK-SE FAB,O,2011,300186
Base,DK-SE FAB,O,2012,293521
Base,DK-SE FAB,O,2013,302340
Base,DK-SE FAB,O,2014,304379
Base,DK-SE FAB,O,2015,305568
Base,DK-SE FAB,O,2016,307202
Base,DK-SE FAB,O,2017,323652
Base,DK-SE FAB,O,2018,348218
Base,DK-SE FAB,O,2019,358023
Base,DK-SE FAB,O,2020,161263
Base,DK-SE FAB,O,2021,173854
Base,DK-SE FAB,O,2022,269212
Base,DK-SE FAB,O,2023,290990
Base,DK-SE FAB,O,2024,312221.5548
Base,DK-SE FAB,O,2025,326045.9466
Base,DK-SE FAB,O,2026,335596.824
Base,DK-SE FAB,O,2027,343602.668
Base,DK-SE FAB,O,2028,352333.4836
Base,DK-SE FAB,O,2029,359065.7055
Base,DK-SE FAB,O,2030,366136.0808
Base,DK-SE FAB,TO,2010,287585
Base,DK-SE FAB,TO,2011,300186
Base,DK-SE FAB,TO,2012,293521
Base,DK-SE FAB,TO,2013,302340
Base,DK-SE FAB,TO,2014,304379
Base,DK-SE FAB,TO,2015,305568
Base,DK-SE FAB,TO,2016,307202
Base,DK-SE FAB,TO,2017,323652
Base,DK-SE FAB,TO,2018,348218
Base,DK-SE FAB,TO,2019,358023
Base,DK-SE FAB,TO,2020,161263
Base,DK-SE FAB,TO,2021,173854
Base,DK-SE FAB,TO,2022,269212
Base,DK-SE FAB,TO,2023,290990
Base,DK-SE FAB,TO,2024,312221.5548
Base,DK-SE FAB,TO,2025,326045.9466
Base,DK-SE FAB,TO,2026,335596.824
Base,DK-SE FAB,TO,2027,343602.668
Base,DK-SE FAB,TO,2028,352333.4836
Base,DK-SE FAB,TO,2029,359065.7055
Base,DK-SE FAB,TO,2030,366136.0808
Base,DK-SE FAB,T,2010,953184
Base,DK-SE FAB,T,2011,1007738
Base,DK-SE FAB,T,2012,977664
Base,DK-SE FAB,T,2013,999303
Base,DK-SE FAB,T,2014,1004877
Base,DK-SE FAB,T,2015,1011209
Base,DK-SE FAB,T,2016,1034968
Base,DK-SE FAB,T,2017,1061385
Base,DK-SE FAB,T,2018,1089897
Base,DK-SE FAB,T,2019,1075319
Base,DK-SE FAB,T,2020,448487
Base,DK-SE FAB,T,2021,491837
Base,DK-SE FAB,T,2022,814555
Base,DK-SE FAB,T,2023,885844
Base,DK-SE FAB,T,2024,924362.6257
Base,DK-SE FAB,T,2025,971490.9153
Base,DK-SE FAB,T,2026,996850.1696
Base,DK-SE FAB,T,2027,1019271.388
Base,DK-SE FAB,T,2028,1043173.087
Base,DK-SE FAB,T,2029,1060088.306
Base,DK-SE FAB,T,2030,1077991.982
Base,SES-RP2,I,2010,6968790
Base,SES-RP2,I,2011,7145098
Base,SES-RP2,I,2012,6857454
Base,SES-RP2,I,2013,6637425
Base,SES-RP2,I,2014,6709175
Base,SES-RP2,I,2015,6831664
Base,SES-RP2,I,2016,7103940
Base,SES-RP2,I,2017,7305923
Base,SES-RP2,I,2018,7469407
Base,SES-RP2,I,2019,7468095
Base,SES-RP2,I,2020,3396847
Base,SES-RP2,I,2021,4095875
Base,SES-RP2,I,2022,6373757
Base,SES-RP2,I,2023,6799532
Base,SES-RP2,I,2024,7083212.923
Base,SES-RP2,I,2025,7251733.379
Base,SES-RP2,I,2026,7370876.993
Base,SES-RP2,I,2027,7488477.973
Base,SES-RP2,I,2028,7622560.177
Base,SES-RP2,I,2029,7713367.322
Base,SES-RP2,I,2030,7797874.922
Base,SES-RP2,TI,2010,6968790
Base,SES-RP2,TI,2011,7145098
Base,SES-RP2,TI,2012,6857454
Base,SES-RP2,TI,2013,6637425
Base,SES-RP2,TI,2014,6709175
Base,SES-RP2,TI,2015,6831664
Base,SES-RP2,TI,2016,7103940
Base,SES-RP2,TI,2017,7305923
Base,SES-RP2,TI,2018,7469407
Base,SES-RP2,TI,2019,7468095
Base,SES-RP2,TI,2020,3396847
Base,SES-RP2,TI,2021,4095875
Base,SES-RP2,TI,2022,6373757
Base,SES-RP2,TI,2023,6799532
Base,SES-RP2,TI,2024,7083212.923
Base,SES-RP2,TI,2025,7251733.379
Base,SES-RP2,TI,2026,7370876.993
Base,SES-RP2,TI,2027,7488477.973
Base,SES-RP2,TI,2028,7622560.177
Base,SES-RP2,TI,2029,7713367.322
Base,SES-RP2,TI,2030,7797874.922
Base,SES-RP2,AD,2010,1937526
Base,SES-RP2,AD,2011,1997818
Base,SES-RP2,AD,2012,2007510
Base,SES-RP2,AD,2013,2036479
Base,SES-RP2,AD,2014,2090715
Base,SES-RP2,AD,2015,2093849
Base,SES-RP2,AD,2016,2088182
Base,SES-RP2,AD,2017,2195674
Base,SES-RP2,AD,2018,2375010
Base,SES-RP2,AD,2019,2480653
Base,SES-RP2,AD,2020,1027765
Base,SES-RP2,AD,2021,1291106
Base,SES-RP2,AD,2022,1915672
Base,SES-RP2,AD,2023,2236439
Base,SES-RP2,AD,2024,2428368.622
Base,SES-RP2,AD,2025,2568016.862
Base,SES-RP2,AD,2026,2632312.5
Base,SES-RP2,AD,2027,2699543.401
Base,SES-RP2,AD,2028,2773603.18
Base,SES-RP2,AD,2029,2833743.561
Base,SES-RP2,AD,2030,2899257.747
Base,SES-RP2,TAD,2010,1937526
Base,SES-RP2,TAD,2011,1997818
Base,SES-RP2,TAD,2012,2007510
Base,SES-RP2,TAD,2013,2036479
Base,SES-RP2,TAD,2014,2090715
Base,SES-RP2,TAD,2015,2093849
Base,SES-RP2,TAD,2016,2088182
Base,SES-RP2,TAD,2017,2195674
Base,SES-RP2,TAD,2018,2375010
Base,SES-RP2,TAD,2019,2480653
